OrderID	OrderDate	CustomerName	PhoneNumber	DeliveryAddressLine1	DeliveryAddressLine2	CityName	StockItemID	Quantity	UnitPrice
64036	2016-01-02	Wingtip Toys (Raton, NM)	(505) 555-0100	Unit 7	1652 Goransson Lane	Raton	179	125	1.05
64037	2016-01-02	Wingtip Toys (Baldwin City, KS)	(316) 555-0100	Unit 30	295 Rosberg Avenue	Baldwin City	113	4	30
64037	2016-01-02	Wingtip Toys (Baldwin City, KS)	(316) 555-0100	Unit 30	295 Rosberg Avenue	Baldwin City	62	10	25
64037	2016-01-02	Wingtip Toys (Baldwin City, KS)	(316) 555-0100	Unit 30	295 Rosberg Avenue	Baldwin City	21	8	13
64038	2016-01-02	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	93	120	18
64038	2016-01-02	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	123	7	32
64038	2016-01-02	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	220	48	8.55
64038	2016-01-02	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	20	5	13
64039	2016-01-02	Tailspin Toys (Maypearl, TX)	(210) 555-0100	Suite 157	1119 Friar Boulevard	Maypearl	11	6	32
64039	2016-01-02	Tailspin Toys (Maypearl, TX)	(210) 555-0100	Suite 157	1119 Friar Boulevard	Maypearl	64	9	30
64039	2016-01-02	Tailspin Toys (Maypearl, TX)	(210) 555-0100	Suite 157	1119 Friar Boulevard	Maypearl	197	216	3.7
64039	2016-01-02	Tailspin Toys (Maypearl, TX)	(210) 555-0100	Suite 157	1119 Friar Boulevard	Maypearl	72	8	230
64040	2016-01-02	Wingtip Toys (Salt Wells, NV)	(702) 555-0100	Unit 20	1175 Moresby Street	Salt Wells	82	108	18
64040	2016-01-02	Wingtip Toys (Salt Wells, NV)	(702) 555-0100	Unit 20	1175 Moresby Street	Salt Wells	1	7	2.5
64040	2016-01-02	Wingtip Toys (Salt Wells, NV)	(702) 555-0100	Unit 20	1175 Moresby Street	Salt Wells	28	9	13
64040	2016-01-02	Wingtip Toys (Salt Wells, NV)	(702) 555-0100	Unit 20	1175 Moresby Street	Salt Wells	131	3	32
64041	2016-01-02	Urve Kasesalu	(319) 555-0100	Unit 17	987 Amarendra Road	Cherokee	215	8	1899
64041	2016-01-02	Urve Kasesalu	(319) 555-0100	Unit 17	987 Amarendra Road	Cherokee	9	8	32
64041	2016-01-02	Urve Kasesalu	(319) 555-0100	Unit 17	987 Amarendra Road	Cherokee	201	216	3.7
64041	2016-01-02	Urve Kasesalu	(319) 555-0100	Unit 17	987 Amarendra Road	Cherokee	68	6	230
64041	2016-01-02	Urve Kasesalu	(319) 555-0100	Unit 17	987 Amarendra Road	Cherokee	211	40	4.1
64042	2016-01-02	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	167	70	99
64042	2016-01-02	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	45	5	13
64042	2016-01-02	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	43	1	13
64042	2016-01-02	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	179	75	1.05
64043	2016-01-02	Maksims Krastins	(304) 555-0100	Shop 23	292 Desai Boulevard	Lorentz	36	5	13
64043	2016-01-02	Maksims Krastins	(304) 555-0100	Shop 23	292 Desai Boulevard	Lorentz	7	4	32
64043	2016-01-02	Maksims Krastins	(304) 555-0100	Shop 23	292 Desai Boulevard	Lorentz	144	96	18
64043	2016-01-02	Maksims Krastins	(304) 555-0100	Shop 23	292 Desai Boulevard	Lorentz	145	120	18
64044	2016-01-02	Tailspin Toys (Tooele, UT)	(385) 555-0100	Suite 264	691 Sonkar Avenue	Tooele	82	48	18
64044	2016-01-02	Tailspin Toys (Tooele, UT)	(385) 555-0100	Suite 264	691 Sonkar Avenue	Tooele	129	2	32
64044	2016-01-02	Tailspin Toys (Tooele, UT)	(385) 555-0100	Suite 264	691 Sonkar Avenue	Tooele	91	12	18
64044	2016-01-02	Tailspin Toys (Tooele, UT)	(385) 555-0100	Suite 264	691 Sonkar Avenue	Tooele	47	1	13
64044	2016-01-02	Tailspin Toys (Tooele, UT)	(385) 555-0100	Suite 264	691 Sonkar Avenue	Tooele	144	60	18
64045	2016-01-02	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	87	84	18
64045	2016-01-02	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	82	60	18
64045	2016-01-02	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	15	4	240
64045	2016-01-02	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	88	60	18
64046	2016-01-02	Tailspin Toys (Severna Park, MD)	(240) 555-0100	Shop 214	384 Ang Road	Severna Park	6	7	32
64046	2016-01-02	Tailspin Toys (Severna Park, MD)	(240) 555-0100	Shop 214	384 Ang Road	Severna Park	24	10	13
64046	2016-01-02	Tailspin Toys (Severna Park, MD)	(240) 555-0100	Shop 214	384 Ang Road	Severna Park	9	4	32
64046	2016-01-02	Tailspin Toys (Severna Park, MD)	(240) 555-0100	Shop 214	384 Ang Road	Severna Park	212	100	4.3
64047	2016-01-02	Wingtip Toys (Glancy, MS)	(228) 555-0100	Shop 232	856 Sarkar Street	Glancy	192	216	4.1
64047	2016-01-02	Wingtip Toys (Glancy, MS)	(228) 555-0100	Shop 232	856 Sarkar Street	Glancy	56	1	13
64048	2016-01-02	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	88	84	18
64048	2016-01-02	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	38	3	13
64048	2016-01-02	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	122	1	32
64048	2016-01-02	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	79	36	18
64048	2016-01-02	Johanna Hoornstra	(210) 555-0100	Suite 13	285 Dupuy Street	Petronila	176	1	240
64049	2016-01-02	Tailspin Toys (Boyden Arbor, SC)	(803) 555-0100	Shop 151	799 Karnik Boulevard	Boyden Arbor	111	9	30
64049	2016-01-02	Tailspin Toys (Boyden Arbor, SC)	(803) 555-0100	Shop 151	799 Karnik Boulevard	Boyden Arbor	182	200	1.28
64049	2016-01-02	Tailspin Toys (Boyden Arbor, SC)	(803) 555-0100	Shop 151	799 Karnik Boulevard	Boyden Arbor	14	8	32
64049	2016-01-02	Tailspin Toys (Boyden Arbor, SC)	(803) 555-0100	Shop 151	799 Karnik Boulevard	Boyden Arbor	140	60	5
64049	2016-01-02	Tailspin Toys (Boyden Arbor, SC)	(803) 555-0100	Shop 151	799 Karnik Boulevard	Boyden Arbor	154	100	20
64050	2016-01-02	Miriam House	(701) 555-0100	Shop 18	604 Klaus Street	Makoti	185	200	2.04
64050	2016-01-02	Miriam House	(701) 555-0100	Shop 18	604 Klaus Street	Makoti	130	8	32
64050	2016-01-02	Miriam House	(701) 555-0100	Shop 18	604 Klaus Street	Makoti	1	9	25
64051	2016-01-02	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	121	10	32
64051	2016-01-02	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	131	4	32
64051	2016-01-02	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	37	1	13
64051	2016-01-02	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	29	2	13
64051	2016-01-02	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	60	8	25
64052	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	163	30	37
64052	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	41	1	13
64052	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	96	96	18
64052	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	56	9	13
64053	2016-01-02	Gopalgobinda Sikdar	(307) 555-0100	Shop 17	1928 Kask Crescent	Orpha	55	2	13
64053	2016-01-02	Gopalgobinda Sikdar	(307) 555-0100	Shop 17	1928 Kask Crescent	Orpha	130	8	32
64054	2016-01-02	Wingtip Toys (Cowlington, OK)	(405) 555-0100	Shop 57	521 Arslan Street	Cowlington	47	5	13
64055	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	27	4	13
64055	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	97	60	18
64055	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	155	90	24
64055	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	141	24	5
64055	2016-01-02	Wingtip Toys (Jeromesville, OH)	(216) 555-0100	Suite 42	1876 Bhamidipati Crescent	Jeromesville	216	100	12.5
64056	2016-01-02	Wingtip Toys (Necedah, WI)	(262) 555-0100	Unit 41	1732 Diaz Road	Necedah	218	30	37.5
64056	2016-01-02	Wingtip Toys (Necedah, WI)	(262) 555-0100	Unit 41	1732 Diaz Road	Necedah	197	48	3.7
64056	2016-01-02	Wingtip Toys (Necedah, WI)	(262) 555-0100	Unit 41	1732 Diaz Road	Necedah	183	100	2.74
64056	2016-01-02	Wingtip Toys (Necedah, WI)	(262) 555-0100	Unit 41	1732 Diaz Road	Necedah	163	60	37
64057	2016-01-02	Mahavir Sonkar	(505) 555-0100	Unit 7	732 Petrov Avenue	Pastura	205	10	32
64058	2016-01-02	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	220	48	8.55
64058	2016-01-02	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	3	70	18.5
64058	2016-01-02	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	166	10	42
64058	2016-01-02	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	148	108	18
64059	2016-01-02	Nils Kaulins	(406) 555-0100	Unit 13	432 Ebru Road	Greycliff	67	2	230
64059	2016-01-02	Nils Kaulins	(406) 555-0100	Unit 13	432 Ebru Road	Greycliff	50	3	13
64059	2016-01-02	Nils Kaulins	(406) 555-0100	Unit 13	432 Ebru Road	Greycliff	51	6	13
64060	2016-01-02	Tailspin Toys (Guin, AL)	(205) 555-0100	Unit 92	1742 Bender Boulevard	Guin	168	80	29
64060	2016-01-02	Tailspin Toys (Guin, AL)	(205) 555-0100	Unit 92	1742 Bender Boulevard	Guin	62	7	25
64060	2016-01-02	Tailspin Toys (Guin, AL)	(205) 555-0100	Unit 92	1742 Bender Boulevard	Guin	39	5	13
64061	2016-01-02	Tailspin Toys (Aceitunas, PR)	(787) 555-0100	Suite 243	328 Bhat Street	Aceitunas	97	120	18
64061	2016-01-02	Tailspin Toys (Aceitunas, PR)	(787) 555-0100	Suite 243	328 Bhat Street	Aceitunas	1	5	25
64061	2016-01-02	Tailspin Toys (Aceitunas, PR)	(787) 555-0100	Suite 243	328 Bhat Street	Aceitunas	181	175	1.14
64062	2016-01-02	Francisca Laureano	(319) 555-0100	Unit 9	266 Shenoy Road	Jolley	193	24	3.7
64063	2016-01-02	Wingtip Toys (Baldwin City, KS)	(316) 555-0100	Unit 30	295 Rosberg Avenue	Baldwin City	98	96	18
64064	2016-01-02	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	80	108	18
64065	2016-01-02	Miriam House	(701) 555-0100	Shop 18	604 Klaus Street	Makoti	78	60	18
64066	2016-01-02	Wingtip Toys (Cowlington, OK)	(405) 555-0100	Shop 57	521 Arslan Street	Cowlington	86	60	18
64067	2016-01-02	Mahavir Sonkar	(505) 555-0100	Unit 7	732 Petrov Avenue	Pastura	95	36	18
64068	2016-01-04	Wingtip Toys (North Beach Haven, NJ)	(201) 555-0100	Shop 54	659 Mookjai Road	North Beach Haven	87	72	18
64068	2016-01-04	Wingtip Toys (North Beach Haven, NJ)	(201) 555-0100	Shop 54	659 Mookjai Road	North Beach Haven	57	4	13
64068	2016-01-04	Wingtip Toys (North Beach Haven, NJ)	(201) 555-0100	Shop 54	659 Mookjai Road	North Beach Haven	97	96	18
64068	2016-01-04	Wingtip Toys (North Beach Haven, NJ)	(201) 555-0100	Shop 54	659 Mookjai Road	North Beach Haven	191	144	3.7
64069	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	110	10	25
64069	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	45	2	13
64069	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	18	10	13
64069	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	31	4	13
64069	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	23	6	13
64070	2016-01-04	Tailspin Toys (Madrone, NM)	(505) 555-0100	Shop 283	1520 Podnieks Road	Madrone	149	108	18
64070	2016-01-04	Tailspin Toys (Madrone, NM)	(505) 555-0100	Shop 283	1520 Podnieks Road	Madrone	206	24	2.7
64071	2016-01-04	Tailspin Toys (El Centro, CA)	(209) 555-0100	Unit 30	1437 Ahmadian Avenue	El Centro	78	12	18
64071	2016-01-04	Tailspin Toys (El Centro, CA)	(209) 555-0100	Unit 30	1437 Ahmadian Avenue	El Centro	54	4	13
64071	2016-01-04	Tailspin Toys (El Centro, CA)	(209) 555-0100	Unit 30	1437 Ahmadian Avenue	El Centro	108	5	25
64072	2016-01-04	Wingtip Toys (Bourbonnais, IL)	(217) 555-0100	Suite 139	510 Dumina Boulevard	Bourbonnais	192	324	4.1
64072	2016-01-04	Wingtip Toys (Bourbonnais, IL)	(217) 555-0100	Suite 139	510 Dumina Boulevard	Bourbonnais	218	90	37.5
64072	2016-01-04	Wingtip Toys (Bourbonnais, IL)	(217) 555-0100	Suite 139	510 Dumina Boulevard	Bourbonnais	134	1	32
64072	2016-01-04	Wingtip Toys (Bourbonnais, IL)	(217) 555-0100	Suite 139	510 Dumina Boulevard	Bourbonnais	99	24	18
64073	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	69	4	230
64073	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	85	96	18
64073	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	17	10	13
64073	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	151	8	16
64073	2016-01-04	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	46	1	13
64074	2016-01-04	Yves Belisle	(480) 555-0100	Unit 22	1530 Ngo Boulevard	Walapai	84	84	18
64074	2016-01-04	Yves Belisle	(480) 555-0100	Unit 22	1530 Ngo Boulevard	Walapai	223	216	8.55
64074	2016-01-04	Yves Belisle	(480) 555-0100	Unit 22	1530 Ngo Boulevard	Walapai	123	3	32
64075	2016-01-04	Wingtip Toys (San Jacinto, CA)	(209) 555-0100	Shop 170	820 Kubatova Road	San Jacinto	197	120	3.7
64075	2016-01-04	Wingtip Toys (San Jacinto, CA)	(209) 555-0100	Shop 170	820 Kubatova Road	San Jacinto	3	70	18.5
64076	2016-01-04	Dena Glissen	(316) 555-0100	Unit 13	1331 Sen Street	Coffeyville	24	3	13
64076	2016-01-04	Dena Glissen	(316) 555-0100	Unit 13	1331 Sen Street	Coffeyville	220	24	8.55
64076	2016-01-04	Dena Glissen	(316) 555-0100	Unit 13	1331 Sen Street	Coffeyville	202	144	4.1
64076	2016-01-04	Dena Glissen	(316) 555-0100	Unit 13	1331 Sen Street	Coffeyville	38	4	13
64076	2016-01-04	Dena Glissen	(316) 555-0100	Unit 13	1331 Sen Street	Coffeyville	212	100	4.3
64077	2016-01-04	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	88	48	18
64077	2016-01-04	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	160	90	33
64077	2016-01-04	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	45	8	13
64077	2016-01-04	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	121	8	32
64077	2016-01-04	David Novacek 	(423) 555-0100	Shop 10	588 Danielle  Lane	Corryton	223	168	8.55
64078	2016-01-04	Jayanta Thakur	(276) 555-0100	Suite 17	279 Nakhtare Boulevard	Raven	167	80	99
64078	2016-01-04	Jayanta Thakur	(276) 555-0100	Suite 17	279 Nakhtare Boulevard	Raven	105	2	35
64079	2016-01-04	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	38	2	13
64079	2016-01-04	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	94	84	18
64079	2016-01-04	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	129	10	32
64079	2016-01-04	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	82	36	18
64080	2016-01-04	Taj Syme	(216) 555-0100	Unit 27	1864 Rohan Road	Oakshade	213	5	87
64080	2016-01-04	Taj Syme	(216) 555-0100	Unit 27	1864 Rohan Road	Oakshade	114	9	30
64080	2016-01-04	Taj Syme	(216) 555-0100	Unit 27	1864 Rohan Road	Oakshade	194	96	4.1
64080	2016-01-04	Taj Syme	(216) 555-0100	Unit 27	1864 Rohan Road	Oakshade	52	5	13
64081	2016-01-04	Tailspin Toys (Tunnelhill, PA)	(215) 555-0100	Shop 6	301 Nechita Avenue	Tunnelhill	13	4	32
64081	2016-01-04	Tailspin Toys (Tunnelhill, PA)	(215) 555-0100	Shop 6	301 Nechita Avenue	Tunnelhill	7	9	32
64082	2016-01-04	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	192	108	4.1
64082	2016-01-04	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	180	200	1.11
64082	2016-01-04	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	121	7	32
64082	2016-01-04	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	110	1	25
64082	2016-01-04	Daakshaayaani Kommineni	(239) 555-0100	Unit 14	987 Nadar Boulevard	Bakers Mill	48	9	13
64083	2016-01-04	In-Su Bae	(206) 555-0100	Shop 10	353 Gomes Avenue	Meadowdale	187	225	0.95
64083	2016-01-04	In-Su Bae	(206) 555-0100	Shop 10	353 Gomes Avenue	Meadowdale	124	6	32
64083	2016-01-04	In-Su Bae	(206) 555-0100	Shop 10	353 Gomes Avenue	Meadowdale	39	1	13
64084	2016-01-04	Wingtip Toys (Balko, OK)	(405) 555-0100	Shop 262	430 Paulet Crescent	Balko	11	7	3.2
64084	2016-01-04	Wingtip Toys (Balko, OK)	(405) 555-0100	Shop 262	430 Paulet Crescent	Balko	211	70	4.1
64084	2016-01-04	Wingtip Toys (Balko, OK)	(405) 555-0100	Shop 262	430 Paulet Crescent	Balko	106	8	35
64084	2016-01-04	Wingtip Toys (Balko, OK)	(405) 555-0100	Shop 262	430 Paulet Crescent	Balko	169	90	45
64085	2016-01-04	Matteo Cattaneo	(229) 555-0100	Shop 2	1319 Kristiina Lane	Nicholson	66	8	45
64085	2016-01-04	Matteo Cattaneo	(229) 555-0100	Shop 2	1319 Kristiina Lane	Nicholson	61	6	25
64085	2016-01-04	Matteo Cattaneo	(229) 555-0100	Shop 2	1319 Kristiina Lane	Nicholson	1	9	25
64085	2016-01-04	Matteo Cattaneo	(229) 555-0100	Shop 2	1319 Kristiina Lane	Nicholson	100	96	18
64086	2016-01-04	Sercan Celik	(217) 555-0100	Shop 23	802 Mokkapati Road	Tolono	201	168	3.7
64086	2016-01-04	Sercan Celik	(217) 555-0100	Shop 23	802 Mokkapati Road	Tolono	195	48	3.7
64087	2016-01-04	Tailspin Toys (Tumacacori, AZ)	(480) 555-0100	Unit 23	1991 Clark Street	Tumacacori	49	3	13
64087	2016-01-04	Tailspin Toys (Tumacacori, AZ)	(480) 555-0100	Unit 23	1991 Clark Street	Tumacacori	186	200	2.1
64087	2016-01-04	Tailspin Toys (Tumacacori, AZ)	(480) 555-0100	Unit 23	1991 Clark Street	Tumacacori	21	9	13
64088	2016-01-04	Tailspin Toys (Valdese, NC)	(252) 555-0100	Suite 127	199 Das Street	Valdese	51	10	13
64088	2016-01-04	Tailspin Toys (Valdese, NC)	(252) 555-0100	Suite 127	199 Das Street	Valdese	171	20	32
64088	2016-01-04	Tailspin Toys (Valdese, NC)	(252) 555-0100	Suite 127	199 Das Street	Valdese	16	2	13
64088	2016-01-04	Tailspin Toys (Valdese, NC)	(252) 555-0100	Suite 127	199 Das Street	Valdese	127	2	32
64089	2016-01-04	Wingtip Toys (Mickleton, NJ)	(201) 555-0100	Unit 107	1679 Modi Lane	Mickleton	99	108	18
64089	2016-01-04	Wingtip Toys (Mickleton, NJ)	(201) 555-0100	Unit 107	1679 Modi Lane	Mickleton	154	100	20
64089	2016-01-04	Wingtip Toys (Mickleton, NJ)	(201) 555-0100	Unit 107	1679 Modi Lane	Mickleton	42	6	13
64089	2016-01-04	Wingtip Toys (Mickleton, NJ)	(201) 555-0100	Unit 107	1679 Modi Lane	Mickleton	39	5	13
64090	2016-01-04	Wingtip Toys (Obetz, OH)	(216) 555-0100	Shop 241	1168 Jovicevic Boulevard	Obetz	104	6	35
64090	2016-01-04	Wingtip Toys (Obetz, OH)	(216) 555-0100	Shop 241	1168 Jovicevic Boulevard	Obetz	64	7	30
64090	2016-01-04	Wingtip Toys (Obetz, OH)	(216) 555-0100	Shop 241	1168 Jovicevic Boulevard	Obetz	203	40	32
64090	2016-01-04	Wingtip Toys (Obetz, OH)	(216) 555-0100	Shop 241	1168 Jovicevic Boulevard	Obetz	171	60	32
64090	2016-01-04	Wingtip Toys (Obetz, OH)	(216) 555-0100	Shop 241	1168 Jovicevic Boulevard	Obetz	106	8	35
64091	2016-01-04	Tailspin Toys (Tierra Verde, FL)	(239) 555-0100	Unit 286	927 Yadav Street	Tierra Verde	92	72	18
64091	2016-01-04	Tailspin Toys (Tierra Verde, FL)	(239) 555-0100	Unit 286	927 Yadav Street	Tierra Verde	143	108	18
64092	2016-01-04	Wingtip Toys (Ware Shoals, SC)	(803) 555-0100	Suite 47	940 Rosberg Street	Ware Shoals	138	48	5
64092	2016-01-04	Wingtip Toys (Ware Shoals, SC)	(803) 555-0100	Suite 47	940 Rosberg Street	Ware Shoals	222	216	8.55
64092	2016-01-04	Wingtip Toys (Ware Shoals, SC)	(803) 555-0100	Suite 47	940 Rosberg Street	Ware Shoals	78	12	18
64092	2016-01-04	Wingtip Toys (Ware Shoals, SC)	(803) 555-0100	Suite 47	940 Rosberg Street	Ware Shoals	130	8	32
64092	2016-01-04	Wingtip Toys (Ware Shoals, SC)	(803) 555-0100	Suite 47	940 Rosberg Street	Ware Shoals	7	1	3.2
64093	2016-01-04	Wingtip Toys (West Frostproof, FL)	(239) 555-0100	Shop 39	692 Barney Lane	West Frostproof	70	2	230
64093	2016-01-04	Wingtip Toys (West Frostproof, FL)	(239) 555-0100	Shop 39	692 Barney Lane	West Frostproof	44	4	13
64094	2016-01-04	Tailspin Toys (Premont, TX)	(210) 555-0100	Unit 296	54 Matos Street	Premont	49	6	13
64094	2016-01-04	Tailspin Toys (Premont, TX)	(210) 555-0100	Unit 296	54 Matos Street	Premont	111	5	30
64094	2016-01-04	Tailspin Toys (Premont, TX)	(210) 555-0100	Unit 296	54 Matos Street	Premont	91	108	18
64094	2016-01-04	Tailspin Toys (Premont, TX)	(210) 555-0100	Unit 296	54 Matos Street	Premont	81	36	18
64095	2016-01-04	Tailspin Toys (South Euclid, OH)	(216) 555-0100	Unit 31	862 Tomek Avenue	South Euclid	108	5	25
64095	2016-01-04	Tailspin Toys (South Euclid, OH)	(216) 555-0100	Unit 31	862 Tomek Avenue	South Euclid	16	7	13
64096	2016-01-04	Tailspin Toys (Slanesville, WV)	(304) 555-0100	Suite 150	1959 Sarma Road	Slanesville	81	60	18
64096	2016-01-04	Tailspin Toys (Slanesville, WV)	(304) 555-0100	Suite 150	1959 Sarma Road	Slanesville	47	6	13
64096	2016-01-04	Tailspin Toys (Slanesville, WV)	(304) 555-0100	Suite 150	1959 Sarma Road	Slanesville	109	5	25
64096	2016-01-04	Tailspin Toys (Slanesville, WV)	(304) 555-0100	Suite 150	1959 Sarma Road	Slanesville	53	2	13
64097	2016-01-04	Dhanishta Pullela	(304) 555-0100	Suite 6	304 Olly Lane	Gallipolis Ferry	145	60	18
64097	2016-01-04	Dhanishta Pullela	(304) 555-0100	Suite 6	304 Olly Lane	Gallipolis Ferry	125	2	32
64097	2016-01-04	Dhanishta Pullela	(304) 555-0100	Suite 6	304 Olly Lane	Gallipolis Ferry	188	150	0.66
64097	2016-01-04	Dhanishta Pullela	(304) 555-0100	Suite 6	304 Olly Lane	Gallipolis Ferry	25	4	13
64097	2016-01-04	Dhanishta Pullela	(304) 555-0100	Suite 6	304 Olly Lane	Gallipolis Ferry	118	7	32
64098	2016-01-04	Alinne Matos	(229) 555-0100	Suite 6	244 Lieu Crescent	Sea Island	23	5	13
64098	2016-01-04	Alinne Matos	(229) 555-0100	Suite 6	244 Lieu Crescent	Sea Island	98	24	18
64098	2016-01-04	Alinne Matos	(229) 555-0100	Suite 6	244 Lieu Crescent	Sea Island	123	6	32
64098	2016-01-04	Alinne Matos	(229) 555-0100	Suite 6	244 Lieu Crescent	Sea Island	6	6	32
64099	2016-01-04	Jakub Lukes	(212) 555-0100	Shop 9	1501 Tuntayakul Crescent	Eagle Valley	81	108	18
64099	2016-01-04	Jakub Lukes	(212) 555-0100	Shop 9	1501 Tuntayakul Crescent	Eagle Valley	73	4	285
64099	2016-01-04	Jakub Lukes	(212) 555-0100	Shop 9	1501 Tuntayakul Crescent	Eagle Valley	41	8	13
64099	2016-01-04	Jakub Lukes	(212) 555-0100	Shop 9	1501 Tuntayakul Crescent	Eagle Valley	83	24	18
64099	2016-01-04	Jakub Lukes	(212) 555-0100	Shop 9	1501 Tuntayakul Crescent	Eagle Valley	72	9	230
64100	2016-01-04	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	12	10	32
64100	2016-01-04	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	37	9	13
64101	2016-01-04	Wingtip Toys (Tea, SD)	(605) 555-0100	Shop 228	1362 Chu Crescent	Tea	135	4	32
64101	2016-01-04	Wingtip Toys (Tea, SD)	(605) 555-0100	Shop 228	1362 Chu Crescent	Tea	82	12	18
